importer,product,sector,year,continent,opportunity_label
504,1806,Agriculture & Food,2024,Africa,2
276,7004,"Stone, Glass & Ceramics",2024,Europe,1
170,812,Agriculture & Food,2024,America,1
70,6207,Textiles & Clothing,2024,Europe,1
404,7902,Metals & Metal Products,2024,Africa,1
643,2941,Chemicals,2024,Asia,0
144,8001,Metals & Metal Products,2024,Asia,1
757,6502,Footwear & Headgear,2024,Europe,1
704,5007,Textiles & Clothing,2024,Asia,0
300,5705,Textiles & Clothing,2024,Europe,0
50,5901,Textiles & Clothing,2024,Asia,1
702,8464,Machinery & Equipment,2024,Asia,1
24,7313,Metals & Metal Products,2024,Africa,1
702,8460,Machinery & Equipment,2024,Asia,1
170,3601,Chemicals,2024,America,1
24,9618,Furniture & Misc,2024,Africa,1
372,1104,Agriculture & Food,2024,Europe,1
705,9020,Instruments & Optics,2024,Europe,1
682,2848,Chemicals,2024,Asia,1
586,1001,Agriculture & Food,2024,Asia,0
124,2616,Minerals & Raw Materials,2024,America,0
705,7222,Metals & Metal Products,2024,Europe,0
208,7508,Metals & Metal Products,2024,Europe,1
858,2101,Agriculture & Food,2024,America,2
608,5506,Textiles & Clothing,2024,Asia,1
116,708,Agriculture & Food,2024,Asia,0
156,1512,Agriculture & Food,2024,Asia,2
76,2516,Minerals & Raw Materials,2024,America,1
276,7611,Metals & Metal Products,2024,Europe,0
50,2309,Agriculture & Food,2024,Asia,2
784,1905,Agriculture & Food,2024,Asia,2
288,7419,Metals & Metal Products,2024,Africa,1
860,505,Agriculture & Food,2024,Asia,1
320,9003,Instruments & Optics,2024,America,1
600,9703,Arts & Antiques,2024,America,1
724,3208,Chemicals,2024,Europe,1
320,7105,Precious Metals & Gems,2024,America,1
757,8902,Transport,2024,Europe,1
188,8908,Transport,2024,America,0
208,2916,Chemicals,2024,Europe,1
100,803,Agriculture & Food,2024,Europe,2
276,9305,Arms & Ammunition,2024,Europe,1
752,8471,Machinery & Equipment,2024,Europe,2
380,2616,Minerals & Raw Materials,2024,Europe,2
414,3407,Chemicals,2024,Asia,1
116,8109,Metals & Metal Products,2024,Asia,1
251,2814,Chemicals,2024,Europe,1
398,8803,Transport,2024,Asia,2
804,7612,Metals & Metal Products,2024,Europe,1
586,2912,Chemicals,2024,Asia,1
203,4903,"Wood, Paper & Leather",2024,Europe,1
214,3920,Plastics & Rubber,2024,America,2
368,8437,Machinery & Equipment,2024,Asia,1
484,1602,Agriculture & Food,2024,America,2
36,1004,Agriculture & Food,2024,Pacific,0
604,3802,Chemicals,2024,America,1
208,106,Agriculture & Food,2024,Europe,1
634,1505,Agriculture & Food,2024,Asia,1
156,7107,Precious Metals & Gems,2024,Asia,0
276,8410,Machinery & Equipment,2024,Europe,0
404,6307,Textiles & Clothing,2024,Africa,0
894,8451,Machinery & Equipment,2024,Africa,2
364,1905,Agriculture & Food,2024,Asia,2
704,8414,Machinery & Equipment,2024,Asia,2
56,3701,Chemicals,2024,Europe,1
104,8426,Machinery & Equipment,2024,Asia,0
380,4819,"Wood, Paper & Leather",2024,Europe,2
566,410,Agriculture & Food,2024,Africa,0
826,8482,Machinery & Equipment,2024,Europe,1
36,3503,Chemicals,2024,Pacific,1
860,7301,Metals & Metal Products,2024,Asia,0
116,8510,Machinery & Equipment,2024,Asia,1
752,7225,Metals & Metal Products,2024,Europe,0
116,9703,Arts & Antiques,2024,Asia,1
842,4911,"Wood, Paper & Leather",2024,America,2
400,2826,Chemicals,2024,Asia,1
380,8907,Transport,2024,Europe,1
24,2839,Chemicals,2024,Africa,1
792,6116,Textiles & Clothing,2024,Europe,1
156,7901,Metals & Metal Products,2024,Asia,2
288,6306,Textiles & Clothing,2024,Africa,1
191,8446,Machinery & Equipment,2024,Europe,1
112,2913,Chemicals,2024,Europe,1
620,1212,Agriculture & Food,2024,Europe,1
400,8440,Machinery & Equipment,2024,Asia,1
699,2001,Agriculture & Food,2024,Asia,1
188,6309,Textiles & Clothing,2024,America,1
586,4502,"Wood, Paper & Leather",2024,Asia,1
392,9306,Arms & Ammunition,2024,Asia,2
842,1214,Agriculture & Food,2024,America,1
156,9616,Furniture & Misc,2024,Asia,0
826,9024,Instruments & Optics,2024,Europe,1
400,5210,Textiles & Clothing,2024,Asia,0
434,3919,Plastics & Rubber,2024,Africa,2
579,8207,Metals & Metal Products,2024,Europe,2
364,5202,Textiles & Clothing,2024,Asia,1
214,2906,Chemicals,2024,America,1
703,407,Agriculture & Food,2024,Europe,1
752,2930,Chemicals,2024,Europe,1
364,8501,Machinery & Equipment,2024,Asia,0
579,2942,Chemicals,2024,Europe,1
156,2926,Chemicals,2024,Asia,0
364,2005,Agriculture & Food,2024,Asia,2
860,1108,Agriculture & Food,2024,Asia,1
76,7501,Metals & Metal Products,2024,America,0
616,6215,Textiles & Clothing,2024,Europe,1
826,5910,Textiles & Clothing,2024,Europe,1
40,3004,Chemicals,2024,Europe,2
344,5508,Textiles & Clothing,2024,Asia,0
251,2805,Chemicals,2024,Europe,1
233,6217,Textiles & Clothing,2024,Europe,1
764,3801,Chemicals,2024,Asia,1
442,4401,"Wood, Paper & Leather",2024,Europe,2
780,4403,"Wood, Paper & Leather",2024,America,2
842,7905,Metals & Metal Products,2024,America,0
860,8712,Transport,2024,Asia,0
792,8503,Machinery & Equipment,2024,Europe,2
688,1209,Agriculture & Food,2024,Unknown,1
251,2004,Agriculture & Food,2024,Europe,2
428,1208,Agriculture & Food,2024,Europe,1
68,6809,"Stone, Glass & Ceramics",2024,America,1
788,3303,Chemicals,2024,Africa,2
784,910,Agriculture & Food,2024,Asia,1
704,6204,Textiles & Clothing,2024,Asia,2
208,2942,Chemicals,2024,Europe,1
414,4203,"Wood, Paper & Leather",2024,Asia,0
634,5113,Textiles & Clothing,2024,Asia,1
434,2103,Agriculture & Food,2024,Africa,2
604,3603,Chemicals,2024,America,1
699,4008,Plastics & Rubber,2024,Asia,1
699,5007,Textiles & Clothing,2024,Asia,1
643,1210,Agriculture & Food,2024,Asia,0
170,1801,Agriculture & Food,2024,America,2
180,7116,Precious Metals & Gems,2024,Africa,1
422,4601,"Wood, Paper & Leather",2024,Asia,1
144,2918,Chemicals,2024,Asia,2
233,604,Agriculture & Food,2024,Europe,0
442,308,Agriculture & Food,2024,Europe,1
24,8113,Metals & Metal Products,2024,Africa,1
724,3819,Chemicals,2024,Europe,1
100,6806,"Stone, Glass & Ceramics",2024,Europe,1
579,1509,Agriculture & Food,2024,Europe,2
70,2504,Minerals & Raw Materials,2024,Europe,1
76,9402,Furniture & Misc,2024,America,1
203,6306,Textiles & Clothing,2024,Europe,1
458,8203,Metals & Metal Products,2024,Asia,1
579,7205,Metals & Metal Products,2024,Europe,1
31,9613,Furniture & Misc,2024,Asia,1
528,7410,Metals & Metal Products,2024,Europe,0
170,2844,Chemicals,2024,America,2
214,8433,Machinery & Equipment,2024,America,2
554,8901,Transport,2024,Pacific,2
36,4804,"Wood, Paper & Leather",2024,Pacific,2
699,8448,Machinery & Equipment,2024,Asia,1
818,6001,Textiles & Clothing,2024,Africa,0
320,1007,Agriculture & Food,2024,America,1
842,3913,Plastics & Rubber,2024,America,1
860,4008,Plastics & Rubber,2024,Asia,1
180,8205,Metals & Metal Products,2024,Africa,1
392,5603,Textiles & Clothing,2024,Asia,0
398,3404,Chemicals,2024,Asia,1
818,707,Agriculture & Food,2024,Africa,0
860,7412,Metals & Metal Products,2024,Asia,1
579,1506,Agriculture & Food,2024,Europe,1
600,7118,Precious Metals & Gems,2024,America,1
100,3406,Chemicals,2024,Europe,1
682,5004,Textiles & Clothing,2024,Asia,1
764,2203,Agriculture & Food,2024,Asia,2
512,8481,Machinery & Equipment,2024,Asia,2
384,3806,Chemicals,2024,Africa,0
104,5704,Textiles & Clothing,2024,Asia,1
68,8714,Transport,2024,America,2
300,2505,Minerals & Raw Materials,2024,Europe,0
144,505,Agriculture & Food,2024,Asia,1
124,2844,Chemicals,2024,America,0
300,9011,Instruments & Optics,2024,Europe,1
440,7006,"Stone, Glass & Ceramics",2024,Europe,1
894,8439,Machinery & Equipment,2024,Africa,1
233,3811,Chemicals,2024,Europe,0
422,2831,Chemicals,2024,Asia,0
434,2523,Minerals & Raw Materials,2024,Africa,2
504,1515,Agriculture & Food,2024,Africa,0
208,2505,Minerals & Raw Materials,2024,Europe,1
288,5803,Textiles & Clothing,2024,Africa,1
24,2602,Minerals & Raw Materials,2024,Africa,1
858,410,Agriculture & Food,2024,America,0
233,8442,Machinery & Equipment,2024,Europe,1
50,9205,Instruments & Optics,2024,Asia,0
440,3802,Chemicals,2024,Europe,1
703,5212,Textiles & Clothing,2024,Europe,1
400,8513,Machinery & Equipment,2024,Asia,1
380,7613,Metals & Metal Products,2024,Europe,1
834,3803,Chemicals,2024,Africa,0
688,5207,Textiles & Clothing,2024,Unknown,1
608,8473,Machinery & Equipment,2024,Asia,0
682,8901,Transport,2024,Asia,2
780,3403,Chemicals,2024,America,2
384,8459,Machinery & Equipment,2024,Africa,1
300,9613,Furniture & Misc,2024,Europe,1
620,2816,Chemicals,2024,Europe,1
528,2832,Chemicals,2024,Europe,1
826,8444,Machinery & Equipment,2024,Europe,1
68,7116,Precious Metals & Gems,2024,America,1
528,6102,Textiles & Clothing,2024,Europe,1
24,8453,Machinery & Equipment,2024,Africa,1
604,2106,Agriculture & Food,2024,America,1
826,3506,Chemicals,2024,Europe,2
384,8456,Machinery & Equipment,2024,Africa,1
68,3214,Chemicals,2024,America,1
384,6215,Textiles & Clothing,2024,Africa,1
340,4407,"Wood, Paper & Leather",2024,America,2
36,3201,Chemicals,2024,Pacific,0
32,1201,Agriculture & Food,2024,America,2
616,7215,Metals & Metal Products,2024,Europe,1
620,8802,Transport,2024,Europe,2
360,8305,Metals & Metal Products,2024,Asia,1
300,6801,"Stone, Glass & Ceramics",2024,Europe,1
504,9113,Instruments & Optics,2024,Africa,1
604,6111,Textiles & Clothing,2024,America,1
484,6211,Textiles & Clothing,2024,America,2
842,9607,Furniture & Misc,2024,America,0
604,7107,Precious Metals & Gems,2024,America,1
504,8448,Machinery & Equipment,2024,Africa,1
344,2909,Chemicals,2024,Asia,0
788,5211,Textiles & Clothing,2024,Africa,0
458,1517,Agriculture & Food,2024,Asia,1
191,7313,Metals & Metal Products,2024,Europe,1
504,9032,Instruments & Optics,2024,Africa,2
428,6703,Footwear & Headgear,2024,Europe,1
31,2519,Minerals & Raw Materials,2024,Asia,1
410,2511,Minerals & Raw Materials,2024,Asia,1
246,2003,Agriculture & Food,2024,Europe,1
484,8543,Machinery & Equipment,2024,America,2
344,2522,Minerals & Raw Materials,2024,Asia,1
348,3917,Plastics & Rubber,2024,Europe,1
842,2617,Minerals & Raw Materials,2024,America,1
788,806,Agriculture & Food,2024,Africa,1
24,7304,Metals & Metal Products,2024,Africa,2
604,1007,Agriculture & Food,2024,America,1
104,9612,Furniture & Misc,2024,Asia,1
504,8456,Machinery & Equipment,2024,Africa,1
191,3305,Chemicals,2024,Europe,2
643,5105,Textiles & Clothing,2024,Asia,0
156,9605,Furniture & Misc,2024,Asia,1
699,8540,Machinery & Equipment,2024,Asia,1
214,9601,Furniture & Misc,2024,America,1
608,7503,Metals & Metal Products,2024,Asia,0
180,6911,"Stone, Glass & Ceramics",2024,Africa,1
76,1102,Agriculture & Food,2024,America,1
410,6910,"Stone, Glass & Ceramics",2024,Asia,0
699,908,Agriculture & Food,2024,Asia,1
608,5504,Textiles & Clothing,2024,Asia,0
704,8304,Metals & Metal Products,2024,Asia,1
682,4908,"Wood, Paper & Leather",2024,Asia,1
380,8546,Machinery & Equipment,2024,Europe,1
616,5206,Textiles & Clothing,2024,Europe,1
300,8103,Metals & Metal Products,2024,Europe,0
862,2830,Chemicals,2024,America,1
170,306,Agriculture & Food,2024,America,2
842,8521,Machinery & Equipment,2024,America,0
842,2715,Energy & Hydrocarbons,2024,America,1
116,9017,Instruments & Optics,2024,Asia,1
842,8711,Transport,2024,America,2
752,8509,Machinery & Equipment,2024,Europe,0
528,9402,Furniture & Misc,2024,Europe,1
643,2608,Minerals & Raw Materials,2024,Asia,0
233,5808,Textiles & Clothing,2024,Europe,0
724,2939,Chemicals,2024,Europe,1
152,9507,Furniture & Misc,2024,America,1
203,5803,Textiles & Clothing,2024,Europe,1
112,6402,Footwear & Headgear,2024,Europe,0
144,1102,Agriculture & Food,2024,Asia,1
620,8310,Metals & Metal Products,2024,Europe,1
70,8305,Metals & Metal Products,2024,Europe,1
124,4302,"Wood, Paper & Leather",2024,America,0
484,3803,Chemicals,2024,America,0
48,2841,Chemicals,2024,Asia,1
566,5602,Textiles & Clothing,2024,Africa,1
858,8473,Machinery & Equipment,2024,America,0
484,4114,"Wood, Paper & Leather",2024,America,1
116,7408,Metals & Metal Products,2024,Asia,2
276,1205,Agriculture & Food,2024,Europe,0
792,8528,Machinery & Equipment,2024,Europe,2
100,2615,Minerals & Raw Materials,2024,Europe,1
372,3405,Chemicals,2024,Europe,1
348,8521,Machinery & Equipment,2024,Europe,1
372,8530,Machinery & Equipment,2024,Europe,1
203,8418,Machinery & Equipment,2024,Europe,0
32,9106,Instruments & Optics,2024,America,1
404,4404,"Wood, Paper & Leather",2024,Africa,1
842,5803,Textiles & Clothing,2024,America,1
554,5311,Textiles & Clothing,2024,Pacific,1
484,7602,Metals & Metal Products,2024,America,2
170,5609,Textiles & Clothing,2024,America,1
300,8412,Machinery & Equipment,2024,Europe,2
586,2922,Chemicals,2024,Asia,2
860,8108,Metals & Metal Products,2024,Asia,1
894,7325,Metals & Metal Products,2024,Africa,1
364,7902,Metals & Metal Products,2024,Asia,1
188,6114,Textiles & Clothing,2024,America,0
705,3211,Chemicals,2024,Europe,0
31,9031,Instruments & Optics,2024,Asia,2
604,2604,Minerals & Raw Materials,2024,America,1
604,3602,Chemicals,2024,America,1
620,5111,Textiles & Clothing,2024,Europe,0
116,2508,Minerals & Raw Materials,2024,Asia,1
484,9603,Furniture & Misc,2024,America,2
31,5211,Textiles & Clothing,2024,Asia,1
752,1520,Agriculture & Food,2024,Europe,0
288,5811,Textiles & Clothing,2024,Africa,1
440,1903,Agriculture & Food,2024,Europe,1
484,6102,Textiles & Clothing,2024,America,1
380,701,Agriculture & Food,2024,Europe,1
834,6901,"Stone, Glass & Ceramics",2024,Africa,0
246,2815,Chemicals,2024,Europe,1
124,8459,Machinery & Equipment,2024,America,1
634,6215,Textiles & Clothing,2024,Asia,1
788,3904,Plastics & Rubber,2024,Africa,1
699,903,Agriculture & Food,2024,Asia,0
858,2833,Chemicals,2024,America,1
48,907,Agriculture & Food,2024,Asia,1
586,2507,Minerals & Raw Materials,2024,Asia,0
144,8202,Metals & Metal Products,2024,Asia,1
400,401,Agriculture & Food,2024,Asia,2
400,6909,"Stone, Glass & Ceramics",2024,Asia,1
104,5503,Textiles & Clothing,2024,Asia,1
398,6603,Footwear & Headgear,2024,Asia,0
422,7603,Metals & Metal Products,2024,Asia,1
842,4909,"Wood, Paper & Leather",2024,America,1
104,8515,Machinery & Equipment,2024,Asia,0
398,2526,Minerals & Raw Materials,2024,Asia,1
860,6804,"Stone, Glass & Ceramics",2024,Asia,1
504,1003,Agriculture & Food,2024,Africa,1
554,907,Agriculture & Food,2024,Pacific,1
643,8540,Machinery & Equipment,2024,Asia,0
233,4017,Plastics & Rubber,2024,Europe,0
32,4821,"Wood, Paper & Leather",2024,America,1
112,7007,"Stone, Glass & Ceramics",2024,Europe,0
56,8536,Machinery & Equipment,2024,Europe,2
170,6206,Textiles & Clothing,2024,America,2
144,2835,Chemicals,2024,Asia,1
300,4413,"Wood, Paper & Leather",2024,Europe,1
191,2506,Minerals & Raw Materials,2024,Europe,1
699,8414,Machinery & Equipment,2024,Asia,2
288,7017,"Stone, Glass & Ceramics",2024,Africa,0
440,6912,"Stone, Glass & Ceramics",2024,Europe,1
156,3503,Chemicals,2024,Asia,0
682,8539,Machinery & Equipment,2024,Asia,1
643,4302,"Wood, Paper & Leather",2024,Asia,0
31,2824,Chemicals,2024,Asia,1
566,1102,Agriculture & Food,2024,Africa,1
784,4406,"Wood, Paper & Leather",2024,Asia,1
442,6302,Textiles & Clothing,2024,Europe,0
862,3820,Chemicals,2024,America,1
76,8609,Transport,2024,America,1
858,3210,Chemicals,2024,America,1
554,5109,Textiles & Clothing,2024,Pacific,1
586,301,Agriculture & Food,2024,Asia,1
528,1007,Agriculture & Food,2024,Europe,0
804,8607,Transport,2024,Europe,0
504,7007,"Stone, Glass & Ceramics",2024,Africa,2
842,1502,Agriculture & Food,2024,America,1
112,8433,Machinery & Equipment,2024,Europe,2
300,7018,"Stone, Glass & Ceramics",2024,Europe,1
804,7118,Precious Metals & Gems,2024,Europe,1
24,4906,"Wood, Paper & Leather",2024,Africa,1
842,6110,Textiles & Clothing,2024,America,0
398,8439,Machinery & Equipment,2024,Asia,1
834,9014,Instruments & Optics,2024,Africa,1
440,3822,Chemicals,2024,Europe,0
246,4410,"Wood, Paper & Leather",2024,Europe,0
792,9005,Instruments & Optics,2024,Europe,0
300,9610,Furniture & Misc,2024,Europe,1
586,2710,Energy & Hydrocarbons,2024,Asia,2
579,5511,Textiles & Clothing,2024,Europe,1
458,709,Agriculture & Food,2024,Asia,2
788,7902,Metals & Metal Products,2024,Africa,1
40,9702,Arts & Antiques,2024,Europe,0
470,3922,Plastics & Rubber,2024,Europe,1
124,504,Agriculture & Food,2024,America,0
170,2002,Agriculture & Food,2024,America,1
100,4903,"Wood, Paper & Leather",2024,Europe,1
414,713,Agriculture & Food,2024,Asia,2
152,1903,Agriculture & Food,2024,America,1
100,2205,Agriculture & Food,2024,Europe,1
32,8606,Transport,2024,America,1
699,8607,Transport,2024,Asia,2
757,2925,Chemicals,2024,Europe,0
410,4407,"Wood, Paper & Leather",2024,Asia,0
233,6304,Textiles & Clothing,2024,Europe,1
300,9103,Instruments & Optics,2024,Europe,1
682,8455,Machinery & Equipment,2024,Asia,1
788,5105,Textiles & Clothing,2024,Africa,0
826,2004,Agriculture & Food,2024,Europe,2
188,6911,"Stone, Glass & Ceramics",2024,America,1
862,4802,"Wood, Paper & Leather",2024,America,2
792,4014,Plastics & Rubber,2024,Europe,1
566,3701,Chemicals,2024,Africa,1
188,9208,Instruments & Optics,2024,America,1
702,2707,Energy & Hydrocarbons,2024,Asia,2
512,7419,Metals & Metal Products,2024,Asia,1
703,8906,Transport,2024,Europe,1
152,5107,Textiles & Clothing,2024,America,1
116,901,Agriculture & Food,2024,Asia,2
688,8408,Machinery & Equipment,2024,Unknown,2
36,1103,Agriculture & Food,2024,Pacific,1
340,3813,Chemicals,2024,America,1
620,6109,Textiles & Clothing,2024,Europe,2
894,8502,Machinery & Equipment,2024,Africa,2
818,208,Agriculture & Food,2024,Africa,1
70,3813,Chemicals,2024,Europe,1
410,2833,Chemicals,2024,Asia,1
604,6803,"Stone, Glass & Ceramics",2024,America,0
470,7118,Precious Metals & Gems,2024,Europe,0
470,5910,Textiles & Clothing,2024,Europe,1
842,5604,Textiles & Clothing,2024,America,1
642,8710,Transport,2024,Europe,1
112,812,Agriculture & Food,2024,Europe,1
858,8106,Metals & Metal Products,2024,America,1
688,3105,Chemicals,2024,Unknown,2
682,6006,Textiles & Clothing,2024,Asia,2
792,1805,Agriculture & Food,2024,Europe,1
116,5507,Textiles & Clothing,2024,Asia,0
364,7211,Metals & Metal Products,2024,Asia,0
276,3504,Chemicals,2024,Europe,1
804,2901,Chemicals,2024,Europe,0
156,2930,Chemicals,2024,Asia,1
144,2101,Agriculture & Food,2024,Asia,2
600,8437,Machinery & Equipment,2024,America,1
428,9012,Instruments & Optics,2024,Europe,1
788,601,Agriculture & Food,2024,Africa,1
50,3304,Chemicals,2024,Asia,1
422,7415,Metals & Metal Products,2024,Asia,1
784,601,Agriculture & Food,2024,Asia,1
458,4107,"Wood, Paper & Leather",2024,Asia,1
688,3807,Chemicals,2024,Unknown,1
320,2802,Chemicals,2024,America,1
414,1516,Agriculture & Food,2024,Asia,1
112,9108,Instruments & Optics,2024,Europe,1
191,8464,Machinery & Equipment,2024,Europe,1
579,8539,Machinery & Equipment,2024,Europe,1
862,2514,Minerals & Raw Materials,2024,America,1
124,8546,Machinery & Equipment,2024,America,1
688,8427,Machinery & Equipment,2024,Unknown,2
414,2006,Agriculture & Food,2024,Asia,0
56,7016,"Stone, Glass & Ceramics",2024,Europe,1
528,7212,Metals & Metal Products,2024,Europe,0
554,7222,Metals & Metal Products,2024,Pacific,0
340,8713,Transport,2024,America,1
410,5514,Textiles & Clothing,2024,Asia,1
620,6214,Textiles & Clothing,2024,Europe,1
404,8708,Transport,2024,Africa,2
203,7104,Precious Metals & Gems,2024,Europe,1
643,8459,Machinery & Equipment,2024,Asia,1
56,8414,Machinery & Equipment,2024,Europe,2
360,2522,Minerals & Raw Materials,2024,Asia,1
218,3824,Chemicals,2024,America,2
600,9406,Furniture & Misc,2024,America,0
348,1214,Agriculture & Food,2024,Europe,1
32,5106,Textiles & Clothing,2024,America,1
380,9618,Furniture & Misc,2024,Europe,0
24,3401,Chemicals,2024,Africa,0
233,8202,Metals & Metal Products,2024,Europe,1
144,3402,Chemicals,2024,Asia,1
400,7404,Metals & Metal Products,2024,Asia,2
124,102,Agriculture & Food,2024,America,2
784,812,Agriculture & Food,2024,Asia,0
104,2401,Agriculture & Food,2024,Asia,0
703,7317,Metals & Metal Products,2024,Europe,0
608,4302,"Wood, Paper & Leather",2024,Asia,1
372,8113,Metals & Metal Products,2024,Europe,0
858,5112,Textiles & Clothing,2024,America,1
364,3801,Chemicals,2024,Asia,1
484,7322,Metals & Metal Products,2024,America,1
703,804,Agriculture & Food,2024,Europe,1
188,6914,"Stone, Glass & Ceramics",2024,America,1
